,Class,FL_B,FL_A,VS,FL_B_3,FL_A_3,FL_B_12,FL_A_12,Container Type,Recyclable fraction,FL_C,FL_C_3,FL_C_12
3915,0,0.3694940980942563,-0.08197537228618983,0.36056357745833834,34.1,22.5,96.2,64.0,3,1,-0.3939459599072424,-11.600000000000001,-32.2
3916,0,0.7233605927799188,-0.33737439848794787,0.36056357745833834,78.3,35.3,71.6,36.3,10,0,-0.9041922899215166,-43.0,-35.3
3917,0,0.7907637346248062,-0.14246461533397495,1.5868851655187928,75.8,60.6,58.4,34.5,9,2,-0.8183092442755492,-15.199999999999996,-23.9
3918,1,-1.9952327949638966,-1.1573396931356965,-1.6833057359757524,89.7,56.3,68.8,52.2,5,2,0.9246113879514238,-33.400000000000006,-16.599999999999994
3919,0,0.02686146038274278,-0.7607990998224408,1.5868851655187928,62.2,56.7,32.6,25.1,2,2,-0.5960237143683411,-5.5,-7.5
3920,1,0.3470263841459608,1.0269940835898637,-1.2745318732889344,63.7,37.1,70.5,66.7,13,0,0.4598325526908977,-26.6,-3.799999999999997
3921,1,-0.8943148114973928,-0.6868678027640371,-1.2745318732889344,74.2,63.5,75.9,60.5,1,2,0.28806646139896414,-10.700000000000003,-15.400000000000006
3922,1,-0.765125456294691,-0.8078462888596069,-0.8657580106021161,51.5,34.6,66.3,39.5,11,0,0.08093676307633826,-16.9,-26.799999999999997
3923,1,-0.2876865348934012,0.8253632734305811,-1.6833057359757524,67.6,21.9,69.7,51.8,2,1,0.8791438931976769,-45.699999999999996,-17.900000000000006
3924,0,-0.3944081761478071,-1.4463438543640013,1.5868851655187928,60.9,35.9,76.0,46.5,13,2,-0.7324261986295827,-25.0,-29.5
3925,1,-2.0233174373992666,-1.5673223404595706,-0.8657580106021161,93.4,66.8,35.3,25.6,4,1,0.6417025317058862,-26.60000000000001,-9.699999999999996
3926,0,1.1333963723363205,0.9261786785102224,0.7693374401451565,53.7,31.3,66.9,37.7,4,2,-0.3232187458458584,-22.400000000000002,-29.200000000000003
3927,0,0.9031023043662861,0.5699642472288231,1.1781113028319747,79.9,30.7,67.9,35.4,11,0,-0.3838420721841877,-49.2,-32.50000000000001
3928,0,0.6615743794221044,-0.05509126426495226,0.36056357745833834,69.3,24.2,71.5,35.9,13,1,-0.6364392652605606,-45.099999999999994,-35.6
3929,1,-0.6022345301695452,-0.8750565589127011,-0.45698414791529796,52.2,37.0,76.6,67.7,7,0,-0.11608904752323256,-15.200000000000003,-8.899999999999991
3930,0,1.1053117299009505,-0.2634431014295442,1.1781113028319747,38.0,28.0,79.0,68.8,4,1,-1.1921530900285815,-10.0,-10.200000000000003
3931,0,-0.06300939541044087,-0.9019406669339386,0.36056357745833834,62.5,33.1,89.3,57.2,11,0,-0.6212834336759788,-29.4,-32.099999999999994
3932,0,0.8469330194955462,-0.09541742629680884,1.5868851655187928,77.9,35.5,95.7,54.2,3,0,-0.8334650758601315,-42.400000000000006,-41.5
3933,1,0.13920003012422275,1.1210884616641954,-0.048210285228479824,91.5,54.2,80.8,57.3,7,0,0.7174816896287981,-37.3,-23.5
3934,0,1.0659932304914324,-0.19623283137645006,1.5868851655187928,50.2,34.3,31.5,26.2,11,2,-1.1062700443826146,-15.900000000000006,-5.300000000000001
3935,1,-0.17534796515192083,0.5766852742341326,-0.8657580106021161,72.3,65.1,90.8,50.2,4,0,0.5911830930906113,-7.200000000000003,-40.599999999999994
3936,0,0.6110220230384389,0.27423905899520895,0.7693374401451565,39.6,23.6,74.7,64.1,1,0,-0.34342652129196855,-16.0,-10.600000000000009
3937,0,0.29647402776229453,-0.2500010474189252,0.36056357745833834,98.2,50.2,92.5,58.2,0,2,-0.4545692862455721,-48.0,-34.3
3938,0,-0.24275110699680896,-0.9221037479498669,1.1781113028319747,61.2,31.4,85.8,58.6,0,1,-0.4747770616916822,-29.800000000000004,-27.199999999999996
3939,1,-0.2539849639709571,0.7379899223615585,-0.45698414791529796,64.6,39.7,73.6,31.6,3,2,0.783156959828655,-24.89999999999999,-41.99999999999999
3940,0,1.1670979432587643,0.6035693822553702,0.36056357745833834,60.5,24.3,73.4,45.4,12,2,-0.5960237143683411,-36.2,-28.000000000000007
3941,1,-2.0120835804251183,-1.6479746645232838,-0.45698414791529796,54.6,31.8,93.2,58.5,1,1,0.5709753176445015,-22.8,-34.7
3942,0,1.4198597251770941,1.6251654870624008,1.1781113028319747,93.5,52.0,71.4,48.3,5,2,-0.05546572118490327,-41.5,-23.10000000000001
3943,1,0.330175598684739,1.5109080279721416,-1.2745318732889344,65.2,28.9,63.3,26.0,6,2,0.838728342305457,-36.300000000000004,-37.3
3944,1,-0.8381455266266529,-1.0296401800348174,-1.6833057359757524,51.7,36.1,74.6,33.6,13,2,-0.020102114154210912,-15.600000000000001,-40.99999999999999
3945,0,-0.478662103453917,-0.6801467757587281,0.7693374401451565,68.5,53.0,51.8,38.3,7,1,-0.08072544049254056,-15.5,-13.5
3946,1,0.6334897369867344,1.235345920754455,-0.8657580106021161,30.1,23.1,64.6,53.7,13,2,0.3587936754603485,-7.0,-10.899999999999991
3947,0,1.2401180135907262,1.0202730565845541,0.36056357745833834,60.0,21.1,34.8,26.7,3,1,-0.34847846515349534,-38.9,-8.099999999999998
3948,0,1.2738195845131706,0.6640586253031548,0.7693374401451565,74.1,36.3,63.7,35.5,9,1,-0.6465431529836161,-37.8,-28.200000000000003
3949,1,0.49868345329695896,1.2622300287756931,-0.45698414791529796,92.3,51.1,62.3,52.3,9,1,0.5002481035831172,-41.199999999999996,-10.0
3950,0,-0.4618113179926952,-1.6009274754861176,0.36056357745833834,38.8,26.0,76.8,65.2,8,1,-0.7879975811063844,-12.799999999999997,-11.599999999999994
3951,0,-0.23713417850973528,-1.4329018003533822,1.1781113028319747,80.1,51.2,63.9,56.6,11,2,-0.8637767390292963,-28.89999999999999,-7.299999999999997
3952,1,-0.7145730999110251,-0.633099586721562,-0.8657580106021161,73.0,34.0,53.6,33.1,6,2,0.1668198087223052,-39.0,-20.5
3953,0,0.5211511672452545,-0.22983796640299714,0.7693374401451565,59.3,35.4,61.2,50.6,7,2,-0.6414912091220882,-23.9,-10.600000000000001
3954,1,0.08864767374055645,1.4638608389349754,-0.048210285228479824,60.8,34.4,79.9,66.7,7,2,1.020598321320446,-26.4,-13.200000000000003
3955,1,0.16166774407251905,1.3025561908075491,-1.2745318732889344,93.4,53.9,38.9,24.6,12,0,0.8336763984439292,-39.50000000000001,-14.299999999999997
3956,1,0.5436188811935507,1.5848393250305448,-1.6833057359757524,85.8,42.5,34.6,24.4,3,0,0.7023258580442155,-43.3,-10.200000000000003
3957,1,0.3526433126330345,0.986667921558007,-0.45698414791529796,64.7,53.2,61.9,22.3,13,0,0.42446894566020565,-11.5,-39.599999999999994
3958,1,-2.0851036507570804,-1.2379920171994094,-0.048210285228479824,73.4,63.4,63.7,50.9,11,0,0.9448191633975338,-10.000000000000007,-12.800000000000004
3959,1,0.5492358096806245,1.4705818659402845,-0.048210285228479824,62.2,23.0,54.2,30.7,6,0,0.6113908685367214,-39.2,-23.500000000000004
3960,1,0.1953693149949627,1.0605992186164106,-1.6833057359757524,65.9,38.9,80.4,46.0,9,1,0.6214947562597765,-27.000000000000007,-34.400000000000006
3961,0,0.44251416842621893,-0.5188421276313018,1.5868851655187928,85.2,47.2,60.5,31.8,10,2,-0.7879975811063847,-38.0,-28.7
3962,0,0.5436188811935507,-0.8347303968808445,1.1781113028319747,67.4,23.5,73.2,38.9,10,0,-1.1163739321056696,-43.900000000000006,-34.300000000000004
3963,1,-0.8156778126783569,-0.47851596559944565,-0.45698414791529796,65.6,36.0,78.7,49.2,8,1,0.37394950704493074,-29.599999999999994,-29.5
3964,1,0.42566338296499634,1.1210884616641954,-0.8657580106021161,61.0,57.2,60.0,53.1,5,1,0.459832552690898,-3.799999999999997,-6.899999999999999
3965,0,1.0210578025948407,0.09949235685716408,0.36056357745833834,73.8,46.9,73.3,41.9,10,2,-0.8435689635831869,-26.9,-31.4
3966,1,0.34140945565888636,1.4840239199509035,-0.45698414791529796,61.4,50.2,73.1,60.8,2,2,0.8084166791362926,-11.199999999999996,-12.299999999999997
3967,1,0.04371224584396462,0.5699642472288231,-0.8657580106021161,67.7,29.3,61.2,23.2,8,2,0.3891053386295133,-38.400000000000006,-38.0
3968,1,-0.9223994539327628,-0.8952196399286291,-0.45698414791529796,33.5,24.5,80.0,60.7,5,1,0.15671592099925014,-9.0,-19.299999999999997
3969,0,1.3917750827417241,0.4153806261067068,1.1781113028319747,94.6,60.7,38.1,28.6,7,0,-0.9395558969522082,-33.89999999999999,-9.5
3970,0,1.5041136524832042,0.5968483552500606,0.7693374401451565,84.1,52.9,71.5,38.4,6,2,-0.9041922899215162,-31.199999999999996,-33.1
3971,0,-0.416875890096103,-1.4665069353799294,1.5868851655187928,78.5,65.2,37.0,26.7,8,1,-0.7273742547680552,-13.299999999999997,-10.3
3972,1,0.021244531895669102,0.6640586253031548,-1.2745318732889344,63.7,33.2,30.8,25.9,6,2,0.4800403281370071,-30.5,-4.900000000000002
3973,1,0.015627603408594624,0.778316084393415,-0.8657580106021161,63.4,40.0,84.3,44.4,6,1,0.5709753176445019,-23.4,-39.9
3974,1,-0.47304517496684295,0.4288226801173253,-1.6833057359757524,60.1,31.6,83.4,43.5,1,0,0.7477933527979626,-28.5,-39.900000000000006
3975,1,-0.4898959604280652,-0.828009369875535,-0.45698414791529796,80.9,59.5,71.8,43.8,12,0,-0.18176431772308937,-21.400000000000006,-28.0
3976,0,1.2007995141812087,0.8186422464252716,0.36056357745833834,74.9,50.0,75.7,34.5,10,0,-0.4646731739686275,-24.900000000000006,-41.2
3977,0,1.335605797870984,1.652049595083639,0.36056357745833834,84.4,53.4,30.4,25.6,12,2,0.040521212184118735,-31.000000000000007,-4.799999999999997
3978,0,1.5321982949185742,1.3294402988287872,1.5868851655187928,62.5,24.4,69.7,26.9,1,1,-0.3787901283226602,-38.1,-42.800000000000004
3979,0,0.2571555283527764,-0.7607990998224408,0.7693374401451565,77.0,45.9,66.2,52.7,9,0,-0.8031534126909666,-31.1,-13.5
3980,1,-1.7649387269938626,-1.5269961784277142,-0.45698414791529796,76.5,65.9,72.7,31.1,7,0,0.4396247772447877,-10.599999999999994,-41.6
3981,1,-0.32700503430291894,0.35489138305892215,-1.2745318732889344,39.2,20.1,84.8,56.4,10,1,0.5608714299214468,-19.1,-28.4
3982,0,-0.478662103453917,-1.4866700163958577,1.5868851655187928,71.9,63.2,62.4,58.2,2,2,-0.6869587038758356,-8.700000000000003,-4.199999999999996
3983,0,0.16728467255959273,-0.7876832078436784,1.5868851655187928,75.3,62.6,97.8,51.2,12,1,-0.7425300863526374,-12.699999999999996,-46.599999999999994
3984,1,-1.6469832287653086,-1.2111079091781718,-0.8657580106021161,68.3,51.7,64.8,50.0,9,0,0.5709753176445015,-16.599999999999994,-14.799999999999997
3985,0,1.588367579789314,0.32128624803237504,0.36056357745833834,61.7,37.3,63.2,58.6,3,2,-1.1871011461670535,-24.400000000000006,-4.600000000000001
3986,1,-0.5797668162212488,-0.9288247749551761,-0.45698414791529796,96.2,52.1,63.3,57.9,9,0,-0.1767123738615622,-44.1,-5.399999999999999
3987,0,0.7682960206765107,-0.06181229127026178,0.36056357745833834,98.1,56.2,51.7,36.0,9,2,-0.7374781424911102,-41.89999999999999,-15.700000000000003
3988,0,0.30770788473644267,-0.5054000736206833,0.36056357745833834,52.4,33.5,61.3,56.3,2,1,-0.6566470407066708,-18.9,-5.0
3989,1,-0.8437624551137269,-0.9422668289657952,-1.2745318732889344,35.8,26.3,81.5,51.1,12,1,0.05062509990717344,-9.499999999999996,-30.4
3990,0,1.549049080379796,0.5834063012394421,1.5868851655187928,73.5,43.4,79.3,31.9,0,0,-0.9547117285367904,-30.1,-47.4
3991,0,0.0998815307147046,-0.8952196399286291,0.36056357745833834,57.1,32.6,90.5,64.8,2,2,-0.7627378617987471,-24.5,-25.700000000000003
3992,0,0.08864767374055645,-0.8212883428702255,1.1781113028319747,83.4,42.8,74.2,61.9,3,1,-0.69706259159889,-40.60000000000001,-12.300000000000004
3993,0,0.47059881086158895,0.24063392396866187,0.7693374401451565,54.5,30.3,71.7,60.5,2,1,-0.24238764406141938,-24.2,-11.200000000000003
3994,1,-0.9223994539327628,-0.4717949385941362,-0.048210285228479824,58.4,38.3,92.0,52.4,6,1,0.4749883842754799,-20.1,-39.6
3995,1,0.3357925271718127,1.1009253806482668,-0.8657580106021161,76.1,65.8,66.6,25.4,2,2,0.5255078228907545,-10.299999999999997,-41.199999999999996
3996,0,-0.3663235337124371,-0.619657532710943,0.7693374401451565,76.7,36.4,87.2,49.1,1,1,-0.1362968229693423,-40.300000000000004,-38.1
3997,1,0.4031956690167008,1.5445131629986888,-1.2745318732889344,32.9,21.6,31.0,24.1,7,1,0.7983127914132375,-11.299999999999997,-6.899999999999999
3998,1,0.414429525990849,1.0202730565845541,-1.2745318732889344,84.5,41.8,72.0,31.3,7,1,0.3941572824910405,-42.7,-40.7
3999,1,-1.0178872382130209,-0.9153827209445574,-0.048210285228479824,92.9,58.5,64.1,30.8,3,1,0.22744313506063468,-34.400000000000006,-33.3
4000,0,0.5323850242194026,0.986667921558007,-1.2745318732889344,70.8,68.4,77.2,62.0,0,0,0.2628067420913269,-2.3999999999999915,-15.200000000000003
4001,1,0.07741381676640909,-1.6815797995498307,0.36056357745833834,61.9,21.8,66.1,28.5,8,2,-1.3336075181513505,-40.099999999999994,-37.599999999999994
4002,0,0.2009862434820364,1.1614146236960519,-0.8657580106021161,77.5,68.3,79.8,64.0,10,0,0.6922219703211612,-9.200000000000003,-15.799999999999997
4003,1,0.8132314485731025,-0.20967488538706908,0.36056357745833834,89.2,41.9,81.9,41.2,8,1,-0.8890364583369339,-47.300000000000004,-40.7
4004,1,-0.332621962789993,-1.5942064484808083,0.36056357745833834,64.8,20.7,63.0,23.7,10,1,-0.899140346059989,-44.099999999999994,-39.3
4005,1,1.0042070171336188,-0.31721131747201936,1.5868851655187928,81.3,58.2,80.1,52.6,13,1,-1.141633651413307,-23.099999999999994,-27.499999999999993
4006,1,1.3019042269485406,1.0605992186164106,0.36056357745833834,93.5,61.4,91.7,50.4,7,2,-0.373738184461133,-32.1,-41.300000000000004
4007,0,-1.8660434397611947,-1.540438232438333,-0.45698414791529796,31.2,25.0,36.3,24.9,4,2,0.5204558790292273,-6.199999999999999,-11.399999999999999
4008,1,0.2515385998657027,0.08605030284654554,1.1781113028319747,71.9,45.2,76.7,48.8,6,1,-0.1615565422769796,-26.700000000000003,-27.900000000000006
4009,1,0.7795298776506588,-0.10213845330211836,0.36056357745833834,87.6,48.5,87.3,40.2,1,0,-0.77789369338333,-39.099999999999994,-47.099999999999994
4010,1,0.4762157393486626,-0.7944042348489879,0.7693374401451565,77.7,44.9,73.5,32.9,1,0,-1.0254389425981751,-32.800000000000004,-40.6
4011,1,0.5211511672452545,0.2473549509739714,1.5868851655187928,72.2,46.0,79.8,33.0,2,2,-0.28280319495363854,-26.200000000000003,-46.8
4012,0,-1.8435757258128984,-1.2715971522259564,-1.6833057359757524,34.8,23.7,34.8,28.5,5,2,0.7023258580442155,-11.099999999999998,-6.299999999999997
4013,1,0.6278728084996608,-0.028207156243714702,0.36056357745833834,70.6,31.0,80.0,48.0,6,1,-0.5859198266452864,-39.599999999999994,-32.0
4014,1,1.1783318002329124,0.15326057289963968,1.5868851655187928,84.5,53.9,88.8,50.9,11,1,-0.9446078408137357,-30.6,-37.9
4015,1,0.44251416842621893,-0.8952196399286291,1.5868851655187928,74.5,40.1,74.6,42.7,4,1,-1.0709064373519226,-34.4,-31.89999999999999
4016,0,-0.11917868028118085,0.6909427333243928,-0.8657580106021161,60.7,53.9,63.8,57.5,0,2,0.6265467001213036,-6.800000000000004,-6.299999999999997
4017,1,1.6838553640695721,0.45570678813856336,0.36056357745833834,93.4,61.1,99.7,69.7,9,1,-1.1719453145824714,-32.300000000000004,-30.0
4018,1,0.7233605927799188,-0.06853331827557128,0.36056357745833834,82.4,45.2,83.5,50.5,6,2,-0.7021145354604182,-37.2,-33.0
4019,0,-0.624702244117841,-0.8347303968808445,-0.048210285228479824,54.1,37.9,58.8,35.0,6,0,-0.06556960890795797,-16.200000000000003,-23.799999999999997
4020,1,0.3470263841459608,-0.2970482364560913,0.36056357745833834,76.7,39.2,71.9,31.5,4,1,-0.5354003880300119,-37.5,-40.400000000000006
4021,1,0.8300822340343244,0.3347283020429936,0.7693374401451565,85.9,56.0,80.3,58.8,0,2,-0.49498483713779196,-29.900000000000006,-21.5
4022,0,-0.7763593132688388,-0.633099586721562,-1.2745318732889344,51.1,32.9,50.0,30.4,4,2,0.22239119119910697,-18.200000000000003,-19.6
4023,0,0.08303074525348277,1.28911413679693,-0.8657580106021161,71.2,63.8,73.5,67.8,4,2,0.8942997247822588,-7.400000000000006,-5.700000000000003
4024,0,-1.8997450106836384,-1.3388074222790505,-0.8657580106021161,31.2,22.0,37.3,24.5,2,1,0.7023258580442155,-9.2,-12.799999999999997
4025,1,-0.40564203312195524,-1.540438232438333,0.36056357745833834,66.0,20.4,66.5,21.3,8,1,-0.7930495249679119,-45.6,-45.2
4026,1,0.6728082363962525,-0.13574358832866543,0.36056357745833834,81.0,46.4,85.3,53.0,11,0,-0.7071664793219453,-34.6,-32.3
4027,0,-0.6303191726049151,-0.5726103436737774,-0.45698414791529796,53.7,37.7,54.5,38.0,1,2,0.1365081455531404,-16.0,-16.5
4028,1,1.717556934992016,0.8992945704889843,0.36056357745833834,92.9,51.3,90.6,62.9,8,1,-0.8688286828908238,-41.60000000000001,-27.699999999999996
4029,1,1.3019042269485406,1.5445131629986888,0.36056357745833834,90.4,51.9,92.9,51.3,11,2,-0.009998226431155851,-38.50000000000001,-41.60000000000001
4030,0,-0.30453732035462305,0.5834063012394421,-0.45698414791529796,65.1,50.6,63.8,51.4,7,1,0.7124297457672706,-14.499999999999993,-12.399999999999999
4031,1,-0.444960532531473,-1.7017428805657588,0.36056357745833834,63.2,22.1,68.4,32.2,9,1,-0.8789325706138789,-41.1,-36.2
4032,0,-1.9783820095026747,-1.1909448281622435,-0.048210285228479824,32.0,26.7,30.6,23.8,9,1,0.8841958370592043,-5.300000000000001,-6.800000000000001
4033,1,0.6447235939608825,0.039003113809379444,0.36056357745833834,88.0,55.3,89.3,55.7,1,2,-0.5505562196145941,-32.7,-33.599999999999994
4034,0,-2.1468898641148946,-1.1237345581091494,-1.6833057359757524,37.8,25.1,35.2,25.8,5,1,1.0862735915203026,-12.699999999999996,-9.400000000000002
4035,0,0.0998815307147046,1.248787974765074,-0.45698414791529796,78.9,68.5,72.2,60.5,2,0,0.8488322300285122,-10.400000000000006,-11.700000000000003
4036,0,0.004393746434446468,0.32128624803237504,-0.8657580106021161,62.9,52.2,62.6,55.2,13,2,0.23754702278368992,-10.699999999999996,-7.399999999999999
4037,0,-1.8885111537094907,-1.6815797995498307,-0.048210285228479824,35.0,25.4,32.3,25.8,12,2,0.43457283338326036,-9.600000000000001,-6.4999999999999964
4038,0,-2.1300390786536725,-1.473227962385239,-0.048210285228479824,30.8,21.8,31.0,22.6,6,0,0.8084166791362922,-9.0,-8.399999999999999
4039,0,-0.08547710935873719,0.5296380851969665,-0.8657580106021161,69.3,52.6,66.0,54.5,8,1,0.4749883842754799,-16.699999999999996,-11.5
4040,1,1.5996014367634623,0.42210165311201625,0.7693374401451565,99.0,54.1,93.6,50.6,6,2,-1.1214258759671967,-44.9,-42.99999999999999
4041,1,0.5660865951418462,-0.41802672255166057,0.36056357745833834,71.7,37.5,71.3,33.1,13,2,-0.8233611881370764,-34.2,-38.199999999999996
4042,1,1.2120333711553561,1.1882987317172895,1.5868851655187928,90.9,69.1,94.6,52.9,0,2,-0.1969201493076716,-21.80000000000001,-41.699999999999996
4043,0,-0.29330346338047525,0.5632432202235136,-0.048210285228479824,66.0,50.2,63.7,56.2,9,2,0.6871700264596333,-15.799999999999997,-7.5
4044,1,0.6952759503445489,0.8858525164783658,0.36056357745833834,82.8,42.3,87.1,43.8,6,1,0.040521212184118374,-40.5,-43.3
4045,0,-0.3944081761478071,0.3683334370695407,-0.45698414791529796,68.1,58.0,61.0,56.9,9,1,0.6315986439828312,-10.099999999999994,-4.100000000000001
4046,1,-0.130412537255329,-0.9086616939392481,0.7693374401451565,60.0,35.9,63.4,38.8,3,0,-0.5657120511991767,-24.1,-24.6
4047,1,0.5548527381676989,-0.4247477495569701,1.5868851655187928,79.0,33.9,74.9,30.1,3,2,-0.8183092442755496,-45.1,-44.800000000000004
4048,1,1.3693073687934287,1.3294402988287872,0.36056357745833834,92.7,50.1,93.0,65.3,2,0,-0.23228375633836432,-42.6,-27.700000000000003
4049,0,-0.6864884574756551,-0.7406360188065128,-1.6833057359757524,51.9,34.7,52.0,30.1,1,1,0.0607289876302285,-17.199999999999996,-21.9
4050,1,0.08864767374055645,-0.7339149918012032,0.36056357745833834,75.4,33.5,75.0,41.8,7,1,-0.6313873213990331,-41.900000000000006,-33.2
4051,1,0.1729016010466664,-0.35753747950387593,1.1781113028319747,70.6,41.7,71.3,46.3,11,2,-0.42425762307640724,-28.89999999999999,-25.0
4052,0,0.2796232423010727,1.5243500819827598,-0.45698414791529796,71.6,62.9,75.1,60.0,13,1,0.8942997247822588,-8.699999999999996,-15.099999999999994
4053,0,0.2009862434820364,1.1009253806482668,-0.45698414791529796,73.9,63.3,72.6,62.1,13,2,0.6467544755674137,-10.600000000000009,-10.499999999999993
4054,1,0.9031023043662861,-0.1559066693445935,0.36056357745833834,80.5,43.0,86.1,41.4,13,2,-0.9294520092291532,-37.5,-44.699999999999996
4055,1,-0.2876865348934012,-0.43146877656227955,0.7693374401451565,61.3,30.7,66.6,22.4,8,0,-0.06556960890795797,-30.599999999999998,-44.199999999999996
4056,1,-0.23713417850973528,-1.6614167185339026,0.36056357745833834,64.9,29.5,60.8,27.9,6,1,-1.0355428303212297,-35.400000000000006,-32.9
4057,1,0.3357925271718127,0.20702878894211482,0.36056357745833834,78.8,49.8,79.2,41.2,2,2,-0.14640071069239738,-29.0,-38.0
4058,1,1.0379085880560623,-0.16262769634990298,0.36056357745833834,83.5,49.9,80.4,54.3,8,1,-1.05575060576734,-33.6,-26.10000000000001
4059,0,-0.6864884574756551,-0.7540780728171312,-1.2745318732889344,52.5,37.0,55.9,37.3,7,1,0.050625099907173794,-15.5,-18.6
4060,0,-2.0794867222700066,-1.3656915303002881,-0.048210285228479824,36.2,20.7,30.4,24.4,11,2,0.8437802861669846,-15.500000000000004,-6.0
4061,1,1.0210578025948407,-0.12230153431804641,0.36056357745833834,80.2,52.2,81.6,55.6,8,0,-1.0102831110135928,-28.0,-25.999999999999993
4062,1,0.16728467255959273,-0.8078462888596069,0.36056357745833834,74.3,38.0,71.6,31.6,4,0,-0.75768591793722,-36.3,-39.99999999999999
4063,0,-0.6415530295790629,-1.0296401800348174,-1.6833057359757524,58.4,35.2,53.9,31.4,2,0,-0.19692014930767196,-23.199999999999996,-22.5
4064,1,1.5546660088668705,0.6170114362659892,0.7693374401451565,90.7,60.9,92.4,62.2,7,2,-0.934503953090681,-29.800000000000004,-30.200000000000003
4065,0,-1.7368540845584926,-1.4127387193374543,-0.45698414791529796,35.6,28.1,33.5,26.1,8,1,0.5002481035831172,-7.5,-7.399999999999999
4066,0,0.31332481322351635,1.1546935966907423,-1.2745318732889344,73.0,64.4,79.7,67.7,11,1,0.5861311492290845,-8.599999999999994,-12.0
4067,1,1.5939845082763886,0.4893119231651104,0.36056357745833834,91.8,54.4,95.6,51.9,3,0,-1.065854493490395,-37.4,-43.699999999999996
4068,0,0.2290708859174064,1.4840239199509035,-0.45698414791529796,72.8,67.4,70.6,67.5,3,0,0.9094555563668417,-5.3999999999999915,-3.0999999999999943
4069,1,1.0940778729268024,0.4355437071226348,1.1781113028319747,85.8,41.6,82.0,40.9,0,0,-0.6566470407066708,-44.199999999999996,-41.1
4070,0,-0.07986018087166351,0.34817035605361263,-0.8657580106021161,63.8,54.4,65.5,50.1,1,2,0.33353395615271153,-9.399999999999999,-15.399999999999999
4071,0,0.010010674921520945,0.30784419402175606,-0.048210285228479824,65.9,54.8,65.0,56.8,4,2,0.22239119119910697,-11.100000000000009,-8.200000000000003
4072,0,-1.0178872382130209,-0.8884986129233196,-0.8657580106021161,56.4,34.4,57.0,34.6,3,1,0.24765091050674462,-22.0,-22.4
4073,1,0.9592715892370262,0.5430801392075856,0.36056357745833834,82.9,48.1,85.6,41.9,4,2,-0.4545692862455721,-34.800000000000004,-43.699999999999996
4074,0,0.23468781440448086,1.18157770471198,-0.8657580106021161,78.6,63.5,78.5,66.2,7,1,0.6770661387365783,-15.099999999999994,-12.299999999999997
4075,1,1.3693073687934287,1.3966505688818813,0.36056357745833834,91.4,67.3,97.3,52.1,13,1,-0.18176431772308974,-24.10000000000001,-45.199999999999996
4076,1,0.44251416842621893,-0.07525434528088079,0.36056357745833834,73.8,35.6,71.0,33.2,6,1,-0.4545692862455728,-38.199999999999996,-37.8
4077,0,-0.1528802512036253,0.6573375982978458,-0.8657580106021161,64.5,55.5,60.4,51.3,10,1,0.6315986439828315,-9.0,-9.100000000000001
4078,0,-2.057019008321711,-1.1170135311038398,-1.6833057359757524,38.6,28.3,34.1,20.1,8,2,1.0104944335973907,-10.3,-14.0
4079,1,1.0603763020043588,0.09949235685716408,1.5868851655187928,84.2,55.2,88.2,44.0,11,1,-0.8789325706138792,-29.0,-44.2
4080,0,-0.6359361010919888,-0.7070308837799657,-1.6833057359757524,58.3,36.1,51.4,33.2,11,1,0.040521212184118374,-22.199999999999996,-18.199999999999996
4081,1,0.1953693149949627,-0.8683355319073915,1.1781113028319747,74.9,48.9,79.7,32.6,9,0,-0.8284131319986043,-26.000000000000007,-47.1
4082,0,-0.3831743191736589,0.36161241006423117,-1.2745318732889344,69.9,57.1,65.9,52.5,10,1,0.6164428123982486,-12.800000000000004,-13.400000000000006
4083,0,-0.21466646456143898,0.6304534902766077,-1.2745318732889344,66.7,58.7,63.5,52.8,10,1,0.6669622510135231,-8.0,-10.700000000000003
4084,1,1.1839487287199861,0.5161960311863479,0.36056357745833834,81.8,43.7,87.3,55.1,0,0,-0.6768548161527802,-38.099999999999994,-32.199999999999996
4085,1,1.4254766536641685,0.4288226801173253,0.36056357745833834,95.2,51.0,93.0,54.8,7,0,-0.9597636723983186,-44.2,-38.2
4086,1,-0.20343260758729081,-0.6398206137268715,1.5868851655187928,61.5,23.4,68.5,33.8,3,1,-0.2979590265382215,-38.1,-34.7
4087,0,-0.3775573906865852,0.8858525164783658,-1.6833057359757524,61.9,53.5,69.6,51.0,4,0,1.0054424897358634,-8.399999999999999,-18.599999999999994
4088,0,0.05494610281811277,0.40193857209608774,-0.8657580106021161,64.7,55.0,60.8,50.2,1,2,0.2527028543682718,-9.700000000000003,-10.599999999999994
4089,1,0.48744959632281076,-0.5188421276313018,1.5868851655187928,74.5,32.5,74.1,37.5,5,1,-0.8284131319986043,-42.0,-36.599999999999994
4090,0,-0.793210098730061,-0.7271939647958937,-1.2745318732889344,58.5,38.6,56.9,36.4,2,0,0.1668198087223052,-19.9,-20.5
4091,1,1.6670045786083503,1.2622300287756931,1.5868851655187928,91.7,52.9,92.5,67.8,6,0,-0.5505562196145941,-38.800000000000004,-24.700000000000003
4092,1,1.1951825856941343,-0.1155805073127369,0.7693374401451565,88.9,56.5,82.6,48.9,6,1,-1.1618414268594164,-32.400000000000006,-33.699999999999996
4093,0,-0.9280163824198369,-0.9086616939392481,-0.45698414791529796,59.5,31.1,53.9,34.2,11,2,0.15166397713772262,-28.4,-19.699999999999996
